ENG5301_1,Energy Storage M,Tue,05/05/2015,09:30 - 11:30,Room 629 Rankine Building
ENG4185_1,Radar and Electro_Optic Sys 4,Tue,05/05/2015,09:30 - 11:30,Room 629 Rankine Building
ENG5227_1,Comp Modelling of Non_Lin Prob,Tue,05/05/2015,14:00 - 15:30,Room 630 Rankine Building
ENG3020_1,Digital Circuit Design 3,Wed,06/05/2015,09:30 - 11:30,Room 629 Rankine Building
ENG3033_1,Hydraulics and Hydrology 3,Wed,06/05/2015,09:30 - 11:30,Room 601 Rankine Building
ENG5026_1,Design Special Topic 5,Wed,06/05/2015,09:30 - 12:30,L605 Rankine Building
ENG5052_1,Materials Engineering,Wed,06/05/2015,09:30 - 11:30,Design Studio B (427B) James Watt Building
ENG4037_1,Computational Fluid Dynamics 4,Wed,06/05/2015,09:30 - 11:30,Room 630 Rankine Building
ENG1027_1,Environmental Engineering 1,Wed,06/05/2015,09:30 - 11:00,Senate Room
ENG5031_1,"Fault Detect, Isol and Reconf",Wed,06/05/2015,09:30 - 11:30,Hunter Hall West
ENG4091_1,Materials Engineering M4,Wed,06/05/2015,09:30 - 11:30,Design Studio B (427B) James Watt Building
ENG4178_1,Biomechanics 4,Wed,06/05/2015,09:30 - 11:30,Design Studio A (427A) James Watt Building
ENG5287_1,Biomechanics M,Wed,06/05/2015,09:30 - 11:30,Design Studio A (427A) James Watt Building
ENG1015_1,Design and Manufacture 1,Wed,06/05/2015,09:30 - 11:30,Hunter Hall West
ENG5047_1,Intro to Comp Fluid Dynamics,Wed,06/05/2015,09:30 - 11:30,Room 630 Rankine Building
ENG2053_1,Thermodynamics M2,Wed,06/05/2015,14:00 - 15:30,"Design Studio A (427A) James Watt Building,Design Studio B (427B) James Watt Building"
ENG1066_1,Thermodynamics 1,Thu,07/05/2015,09:30 - 11:30,"Senate Room,Hunter Hall West"
ENG5025_1,Desalination Technology M5,Thu,07/05/2015,14:00 - 16:00,Design Studio A (427A) James Watt Building
ENG4122_1,Structural Analysis 4,Thu,07/05/2015,14:00 - 16:00,Design Studio B (427B) James Watt Building
ENG2045_1,Power Electronics 2,Fri,08/05/2015,09:30 - 11:30,"Rm 355 Gilbert Scott Conference Suite,Kelvin Gallery"
ENG4118_1,Robotics 4,Fri,08/05/2015,09:30 - 12:30,"Room 601 Rankine Building,Room 629 Rankine Building"
ENG5081_1,Spacecraft Systems 2,Fri,08/05/2015,14:00 - 16:00,Rm 250 Gilbert Scott Conference Suite
ENG3041_1,Power Engineering 3,Fri,08/05/2015,14:00 - 16:00,Design Studio A (427A) James Watt Building
ENG5291_1,Signal Proc of Biosignatures M,Fri,08/05/2015,14:00 - 15:30,Room 629 Rankine Building
ENG3047_1,Structural Mechanics 3,Fri,08/05/2015,14:00 - 16:00,Design Studio B (427B) James Watt Building
ENG5056_1,Micro and Mm Wave Circuit Des,Fri,08/05/2015,14:00 - 16:00,Room 601 Rankine Building
ENG3045_1,Signal Proc of Biosignatures 3,Fri,08/05/2015,14:00 - 15:30,Room 629 Rankine Building
ENG5274_1,Advanced Structural Analysis 5,Fri,08/05/2015,14:00 - 15:30,Room 630 Rankine Building
ENG4036_1,Biosensors and Diagnostics 4,Mon,11/05/2015,09:30 - 11:30,Room 629 Rankine Building
ENG4079_1,Industrial Aerodynamics 4,Mon,11/05/2015,09:30 - 11:30,"Room 630 Rankine Building,Room 601 Rankine Building"
ENG2007_1,Applied Mechanics 2,Mon,11/05/2015,09:30 - 11:30,Design Studio A (427A) James Watt Building
ENG5288_1,Biosensors and Diagnostics M,Mon,11/05/2015,09:30 - 11:30,Room 629 Rankine Building
